Team,Final Score,adjust Points,auto Ownership Points,auto Points,auto Quest Ranking Point,auto Run Points,auto Scale Ownership Sec,auto Switch At Zero,auto Switch Ownership Sec,endgame Points,face The Boss Ranking Point,foul Count,foul Points,rp,tech Foul Count,teleop Ownership Points,teleop Points,teleop Scale Boost Sec,teleop Scale Force Sec,teleop Scale Ownership Sec,teleop Switch Boost Sec,teleop Switch Force Sec,teleop Switch Ownership Sec,total Points,vault Boost Played,vault Boost Total,vault Force Played,vault Force Total,vault Levitate Played,vault Levitate Total,vault Points
6688,8.6302195684,0,-3.2501790425,1.3374657737,-0.1676034141,4.5876448161,0.0646940653,-0.2004359879,-1.6897835865,2.197818578,0.0278290984,0.06118105,7.1518286995,-0.3347412791,1.1238175201,-6.4198898159,0.1443379645,-0.7104782689,1.7357687274,-0.7615206007,-0.1445920928,1.3934707641,-4.8032988534,8.6302195684,0.0961308545,0.2016370222,0.5674853603,0.6329010214,0.1882100948,0.0387437969,4.3664092023
6690,69.8736395837,0,3.481849354,5.9544645947,-0.0426303638,2.4726152407,0.0492220601,0.1866279587,1.691702617,16.2229775927,0.0645759617,1.4582226006,11.8304334201,0.0698668492,0.5021176923,31.2225257687,52.0815551001,-0.7075091505,1.9092330048,12.6786930096,-0.0456417567,0.9940477295,19.2969836662,69.8736395837,-0.295473194,-0.4600884407,0.460047301,0.5458722771,1.0303732805,0.8414265113,4.6360517387
6691,50.9973992548,0,-1.9780405708,1.9987513035,-0.0571442432,3.9767918744,-0.0800496107,-0.1345389405,-0.9089706747,15.5745536796,-0.0057417647,0.1013718039,4.6083453084,-0.1343555063,0.0289126858,17.5548513063,44.3828848568,-0.0023220463,1.4618191274,-4.1936132255,0.1292140458,0.6980249159,21.6215725322,50.9973992548,0.3217688181,0.4534124812,0.4415899056,0.5433417484,1.2904898682,1.2539417445,11.2534798709
6692,32.055163423,0,0.3843752006,3.0178376604,-0.1280306991,2.6334624597,0.9867149604,-0.1002990576,-0.7945273601,3.4322759849,-0.0384120004,1.8753946986,11.9590165252,-0.1688725414,-0.0354362466,9.9741527531,17.0781444374,0.284443936,2.3023848068,1.296299179,-0.0124724743,-1.1200516872,8.4058821124,32.055163423,0.2485446746,0.2103005126,0.3485633348,0.4787446414,-0.0100063654,0.0452979859,3.6717156995
6693,25.4653256904,0,3.1073963264,6.096115786,0.223954742,2.9887194596,0.7558991468,0.2630486482,0.7977990164,7.6530506227,0.0659936953,0.4372989726,8.0523026212,-0.1461208545,0.3981654418,4.8043401333,11.3221131067,-2.5519292302,-0.2252098727,-21.3019549535,-0.6219683553,-0.0437284256,29.2801926723,25.4653256904,-0.2941092563,-0.0276461286,-0.0398768724,-0.1566239915,0.05900922,-0.0427854098,-1.1352776494
6694,78.9890863545,0,-0.8688834723,2.8144907291,-0.0306276564,3.6833742013,-0.0713233396,-0.0700255129,-0.3631183966,14.0311904222,0.0007690598,-0.2280658477,2.68853791,0.3368538673,-0.0881817409,56.04382376,73.4722958304,1.1221789956,-0.7085325574,19.9067773523,1.9296661762,-0.7495732733,33.085201236,78.9890863545,0.4824871061,0.5245550901,-0.1066835246,0.0099819571,0.1399871799,0.1449192824,3.3972816481
6695,67.883302027,0,14.620726016,18.8145989081,0.5368083213,4.1938728921,1.1893611868,0.5542735081,6.1210018212,4.891553952,-0.0206632243,-0.196778121,-5.058591783,0.7502962245,-0.5602789142,40.96252428,54.1289335139,-0.1742339703,-0.5418098185,10.0609582963,-0.4757295142,1.0487934645,31.5515294682,67.883302027,-0.0915640739,0.2649872434,-0.0811585181,0.2809204244,0.7999396645,1.1090633886,8.274855282
6696,79.8099241079,0,1.2257646907,6.2306126692,0.1870244304,5.0048479786,-0.1210345902,0.0926670154,0.7339169355,11.4462601351,-0.0136019938,0.0174771578,4.634335298,0.4876330816,-0.1967062982,49.8379754556,68.9312737923,-0.7813791934,0.9092891941,5.5292280364,2.2989420606,1.8134789588,42.7911845521,79.8099241079,0.2728940264,0.2578254131,0.4380577877,0.4184706683,1.0097324369,0.8531115589,7.6470382015
6697,62.9977231147,0,0.1272070832,4.0741299786,-0.0035035601,3.9469228953,-0.0453665345,0.0214866216,0.1089700761,21.7619868043,0.0025286077,0.3497291487,1.205811132,0.4133192694,-0.1837202573,26.9136465057,57.7211025487,0.1064609119,-0.0648071742,-1.6044776643,1.5956215919,-0.3397976329,26.8160416662,62.9977231147,0.1137876905,0.1202320846,-0.0375517548,-0.0450545178,1.9753724603,1.733916281,9.0454692388
6702,78.0375285082,0,2.3342810395,5.6953035184,-0.1095960635,3.3610224789,0.0977619085,0.0982776417,1.0693786112,12.3992477872,0.0903768758,0.1541479272,8.7411626102,0.2603830173,0.3814066966,50.7190226242,63.5985536651,-1.0955605002,0.8498093819,-3.5521117087,1.2145332956,-0.164387517,54.1521615376,78.0375285082,-0.1568977636,-0.2554625549,0.1301030005,0.1121001662,-0.217790109,0.2394190395,0.4802832536
6704,116.3228008563,0,3.4346251621,7.7203936083,0.0692629168,4.2857684462,-0.2759293955,0.2690251821,1.9932419765,20.6565783439,-0.0181208682,-0.0899538148,-0.1432879688,0.2963699199,-0.1200163127,64.7311039206,108.7282548506,1.1217709808,4.3828988373,9.5653393307,2.2923964081,5.619964468,51.751597201,116.3228008563,1.0120177539,1.6005842103,1.645348568,1.6905942682,1.521036237,1.3769360387,23.3405725861
6705,182.4474061951,0,6.0813300624,9.6815547771,0.2041111488,3.6002247147,0.4437604431,0.3997203507,2.5969045881,18.3658101175,-0.0043234615,0.3753703138,12.5170765508,1.2877998941,0.072902282,127.8201412419,160.2455685945,3.1027347473,0.749336557,60.7565207187,1.7425710476,0.3105480819,62.2183147282,182.4474061951,0.9176285567,0.908111249,0.293270974,0.4510276721,1.5944163775,1.452784526,14.0596172351
6706,91.6652392523,0,-0.3369925326,5.2918335356,0.1282237976,5.6288260682,-0.087565625,0.0038418336,-0.0809306413,11.5268588776,0.0647968064,0.3904389159,10.8308349057,0.6418599078,0.386668297,57.8166892055,75.5431812345,1.4554255246,0.6664799691,23.4983762032,1.1352057825,-0.1263248112,31.7276816952,91.6652392523,0.3420039114,0.4156685456,0.1656119992,0.1854078076,0.6544072385,0.6388502771,6.1996331515
6707,-26.4881965735,0,-2.9789061974,1.3678722155,-0.1718039251,4.3467784129,-0.0808610834,-0.241699793,-1.4085920153,1.6828670859,0.0002817405,1.5657512649,-2.3250802771,-0.4747636366,1.9870603144,-32.2531202748,-25.5268488771,-0.0119141028,0.1660657124,-7.1551526905,-0.8765951665,2.3433540616,-24.2094583149,-26.4881965735,0.2063060178,0.3357362321,0.2663803432,0.38070508,0.1995139132,0.2922395502,5.0434043118
6708,58.1537141216,0,1.5355006126,6.2338341899,0.2749604329,4.6983335774,-0.1095471019,0.1768930476,0.8772974082,21.0187639538,0.0089608201,0.3573689272,5.8677516758,0.4258831191,1.0248585522,18.8416370184,46.0491485268,1.1224984251,0.2521283342,10.6913364502,-0.5680647652,0.5707289439,7.5958669083,58.1537141216,0.32695869,0.3889891356,0.0812300454,0.1311616959,0.6812611652,0.7175986794,6.1887475545
6709,65.0898736159,0,5.0295251896,8.2880502681,0.2403852592,3.2585250784,0.0462267428,0.4338356023,2.468535852,8.2061623323,-0.0681101872,0.4446453522,13.7751819134,0.4643690179,1.2018926509,31.7675144531,43.0232941546,0.2582937905,1.1576025175,22.460890329,-3.2327798188,-1.5613871612,12.2811101525,65.0898736159,-0.1144266638,0.0706567402,0.1403990228,0.2605321895,0.4098041723,0.2787345441,3.0496173691
6712,53.065326624,0,0.2388054616,5.5935862015,0.082607008,5.3547807399,-0.0895008362,0.0319644998,0.208903567,16.2841758652,-0.0062152152,0.4057362116,1.0504104743,0.2294746783,-0.0007715961,28.8044922209,46.4212337538,-1.2360570976,-0.0243180268,1.1530486725,-0.3987252643,1.961372597,29.2862259103,53.065326624,-0.2289956442,-0.2681279751,0.1373525952,0.1394476028,0.4215714399,0.3951935058,1.3325656677
6714,12.1780750914,0,-0.4345271858,2.3915850352,-0.0167892976,2.826112221,-0.1352999467,-0.0487635414,-0.0819636462,6.5426423017,-0.0027878936,-0.3376827666,-2.157744258,0.009365051,0.1749985224,2.5060310931,11.9312389237,-0.1312567129,-0.0275514904,-5.445132657,-0.7554146139,0.1187372985,8.8378350769,12.1780750914,0.0895140463,0.0875667486,-0.0426466161,-0.0599995081,0.3236028903,0.5489458653,2.8825655289
6715,55.637721301,0,1.353206259,4.2625734221,0.0387470617,2.909367163,-0.0357749538,0.1145416262,0.7123780833,9.7751837717,-0.0004954786,-0.0194973239,10.4851059848,0.2371052406,0.4206862212,24.7444457315,40.8852002346,1.1710383498,0.6969669395,-0.8492627401,0.5732402149,1.0268210546,23.8494299069,55.637721301,0.1576677756,0.1290225617,0.2445322873,0.2732544301,0.6736823227,0.8708371545,6.3655707314
6716,27.0415971822,0,-0.904204143,-0.4070105244,-0.1458515648,0.4971936186,-0.123470095,-0.0389292941,-0.3286319765,3.045862403,-0.0020587698,-0.0002663804,3.0097572026,0.2072217811,-0.0289030729,17.9183810646,24.4735426942,0.6865065129,0.361170614,7.7108499177,0.8934019416,-1.0643366266,8.6276226925,27.0415971822,0.4132064366,0.4474051166,0.0755060563,-0.0094569225,0.114684211,0.2639116512,3.5092992266
6717,81.6745167711,0,-1.8054701495,2.6539887443,0.0088096425,4.4594588938,-0.2078151508,-0.0962185458,-0.6949199239,24.9546157776,-0.0396420521,0.2401265488,0.2294973538,0.2279139475,-0.1237877716,50.7015871742,78.7815587544,0.3201638953,-1.6265222251,19.8536669248,-0.783131726,-0.630716134,31.3108880801,81.6745167711,0.070458836,-0.1398371633,-0.359256477,-0.2218683019,1.1658744633,0.9867766257,3.1253558026
6718,62.4351580704,0,1.7741559056,5.5573703637,0.0872034449,3.783214458,-0.1051286187,0.1915150507,0.9922065715,11.7052656271,0.0790792897,0.3535652803,4.9579539338,0.2944315197,-0.3821479192,38.2040495267,51.920847142,-0.1990468624,-1.0460814172,7.9581437183,1.5505409421,0.2841272417,28.8944117286,62.4351580704,-0.0879570571,-0.1548715667,-0.2385100549,-0.2404709892,0.6795934379,0.7976489535,2.0115319881
6720,112.0688479556,0,5.820964106,9.9249220144,0.14607079,4.1039579084,0.9679829502,0.2227522801,1.9424991029,10.9658342807,0.053804201,-0.3109296854,-1.3652044656,0.8871143373,0.854903711,84.80608949,103.516487057,-1.6717743384,0.2949443178,43.0602339075,4.0916339795,-0.569194025,39.3259959414,112.0688479556,-0.3574239843,0.0764637235,0.2525426773,0.4080317548,0.7406917061,1.064417179,7.7445632863
6721,49.0730818722,0,3.6335410166,8.6637881717,0.2692137859,5.0302471551,-0.5158307404,0.3056460929,2.3326012487,10.7836054635,-0.0097599256,0.2323335937,5.7098417089,0.2130881628,0.2470785864,24.2334085765,34.699967956,-1.373599197,-0.2609842797,0.984488677,-0.7309755998,0.0260953351,25.3534946963,49.0730818722,-0.3815560429,-0.2136300388,-0.0315024174,-0.1143901072,0.3404485821,0.2646109291,-0.317046084
6722,89.7925229632,0,1.8883378912,4.6892621504,0.0945913626,2.8009242592,0.3733198551,0.1596490353,0.5708490905,11.9371581722,-0.0110739037,-0.3301947243,14.9694481286,0.2275611796,-0.0183373237,44.7025133656,70.1261751644,1.2396980581,2.6817002017,6.8128802037,2.7473861611,2.8218860826,33.9025489427,89.7925229632,0.8117599418,0.6643740139,0.7851052316,1.0086028359,1.0919893009,1.0243238755,13.4865036266
6723,41.7505110904,0,-0.2486502759,4.2360415212,0.0305379596,4.4846917971,-0.1994535483,0.0061463098,0.0751284103,16.4562995077,-0.0085935586,0.1075673822,-0.1480971483,-0.0853254928,0.1300798957,14.0300170005,37.6600585128,-0.6302091603,0.396332456,2.7798705815,-1.0721095199,1.7947030308,12.9524650992,41.7505110904,0.0086851812,0.0673044451,0.3654758607,0.3970579755,0.706613432,0.9703859802,7.1737420045
6725,65.9923944874,0,0.8629357419,5.6139464967,0.1189889789,4.7510107548,0.033840805,0.0662153245,0.397627066,13.8730580694,0.0093655636,0.1047065271,-5.0895431776,0.0601723281,-0.2212343598,35.5176675373,65.4652518532,0.5106172392,5.8307252057,-0.3529644402,2.3389466521,2.6868869382,33.0210680862,65.9923944874,0.6553628601,0.6516363583,1.4201092499,1.8150446358,0.783198837,0.7482242552,16.0745262465
6727,53.7135679658,0,-2.9536544848,3.0422671295,-0.1257160455,5.9959216144,-0.0476606665,-0.1842753455,-1.4291665759,5.9126356904,0.0001169327,-0.1489955831,39.7559347156,0.2859742719,0.1666043024,7.0473909971,10.9082511457,-0.2674615781,-1.2392477218,17.0375161794,-2.416976531,-0.2835167908,-7.3056870732,53.7135679658,-0.3580039481,-0.2792351547,-0.3428353242,-0.3044803132,0.0311912906,0.1733603595,-2.0517755418
6729,54.6599313026,0,-0.8670606462,3.3735289416,-0.0458142567,4.2405895878,0.3183583538,-0.1153144897,-0.7518886769,13.4708006324,-0.0016486426,0.1479635679,7.7583590839,0.4118818144,0.0564753149,23.1319852707,43.5138886993,1.162235218,1.0740734374,8.2688740436,0.3892841828,-0.0643199693,13.3115918263,54.6599313026,0.3181385641,0.2405478354,0.2178431161,0.1833326041,0.8243170677,0.9583401198,6.9111027961
6730,77.3397237644,0,1.4784194352,6.0371212262,0.1044007251,4.5587017911,-0.4439096871,0.1253781042,1.1831194047,16.3470091276,-0.004337618,-0.1131382302,14.191958577,0.1413263304,0.2624870672,32.9810433019,57.0881135656,-0.0531047976,2.0872699574,2.396645911,0.3045681762,-0.0754911881,30.3329340123,77.3397237644,-0.1549329405,0.071084569,0.3545558691,0.4780414117,0.9571544474,1.0028862465,7.7600611362
6731,74.9003854076,0,4.762585782,9.5917569467,0.1780058927,4.8291711647,0.0040024334,0.2162553182,2.3772904576,18.1727540525,0.0055146848,0.2216286746,16.5645696156,0.2740737784,0.1812467578,23.9566475544,48.7415559272,0.1542827042,0.4265924873,-1.2600305797,-0.7678871299,1.268173899,25.8302825598,74.9003854076,0.1854169672,0.221855988,0.1803869976,0.2034141766,0.9333981569,0.8971606995,6.6121543202
6736,66.5305157255,0,0.6204949927,4.8239307932,0.1441975491,4.2034358005,-0.348952763,0.0565604897,0.6592002593,9.960127837,0.012662754,0.8897040126,5.4195038589,0.3701057621,0.196095295,41.2102711621,56.2874352652,-0.2994085422,0.6076522128,6.5817901506,0.6213072644,-0.8451491313,34.3065822893,66.5305157255,0.2094163825,0.276475584,0.1565164908,0.0639355923,0.5159740195,0.6829960769,5.1170362661
6738,57.9560383773,0,2.2994883214,7.7722474243,0.1017522297,5.4727591029,-0.1734147548,0.1144656748,1.3231589155,8.2892480205,-0.0311086983,0.2783489495,2.2128858209,0.1064123576,-0.1139285828,37.17695962,47.9659365546,-0.9527939056,-0.6109418681,-1.6592934002,2.6231417317,-0.0158233185,37.1659051941,57.9560383773,0.1307679664,0.0479249548,-0.129140858,-0.1342795027,0.2586421875,0.5863003307,2.4997289141
6739,61.9042275619,0,0.9659241285,4.6103464105,0.0572035308,3.644422282,-0.2194794544,0.1091047768,0.7024415186,9.9537766786,-0.0146473597,1.9684701302,4.5803479538,0.0798275985,0.2799522726,37.0123741641,52.7104990947,1.1020836198,0.9019333512,11.9597823473,0.1349348686,0.9859726491,23.8155733284,61.9042275619,0.1338372298,0.0929999855,0.2275669586,0.5126238987,0.5534970706,0.5432457662,5.744348252
6740,97.2658802704,0,0.6666622387,2.4977916634,-0.2412296096,1.8311294248,0.7658347268,-0.0265957341,-0.4325036075,13.8582275693,0.0870860286,0.5128963666,11.6926608984,0.3402674491,0.0066410317,60.2978399314,83.0683793057,1.9806400454,0.2174128799,24.7421081382,2.4538224349,1.178816175,31.1212693129,97.2658802704,0.6668916535,0.7301237253,0.2589820085,0.4157273766,0.6186144813,0.6366112591,8.912311805
6741,62.0594378714,0,1.429931205,5.2644445172,0.0981870865,3.8345133123,0.1463900477,0.04044046,0.5685755548,9.8431598438,-0.0325638683,0.2778261619,7.9780190669,0.0785145183,0.1595867964,28.863779633,48.8136812827,-0.2941718666,1.644766459,-10.5228119469,1.5202100504,1.0356501279,38.1605533961,62.0594378714,0.3370050288,0.3971646186,0.3915025724,0.6576614755,0.946029331,0.9665222671,10.1067418059
6742,89.4258841224,0,2.872570268,7.7855818468,0.2237806484,4.9130115788,-0.1035368955,0.1433632303,1.5398220295,19.9386200045,0.0694739477,0.8800312138,9.970090559,0.6836734803,0.4399401134,41.0394553584,71.6668277251,0.7701544575,1.6590619224,16.6000595446,1.4674721634,1.8613635035,22.2017691929,89.4258841224,0.6258721004,0.5579339329,0.6577446984,0.6298582979,0.8921198317,0.9499582416,10.6887523622
6743,32.5976030059,0,-0.1366949247,2.4851764111,-0.016818648,2.6218713357,-0.432309798,0.1027705607,0.3639623357,0.0763827614,0.0284495517,1.0731524906,4.2083779656,-0.1569752091,-0.1462901003,25.6600727789,25.8975027103,-0.3820930224,-0.5964627435,-3.8198897592,-1.954013767,1.7893722854,31.8160693274,32.5976030059,-0.448079092,-0.2372348517,-0.0120369691,0.4011222856,-0.3754702194,-0.1316779999,0.16104717
6744,66.1976313921,0,0.9925570832,5.9306783069,-0.0155091767,4.9381212237,0.4127495159,0.0331607328,0.0835290257,12.7131724102,-0.01291356,-0.0433608037,0.4264205521,0.3247004127,-0.0095070749,39.4857553716,59.8380114055,-0.100933596,1.1543828428,3.2019071413,-0.7196568568,0.7522998592,37.1044386831,66.1976313921,-0.072211661,0.1203071491,0.5990508165,0.5425292979,0.9484889802,0.8649802778,7.6390836237
6749,82.4821585058,0,0.9500086574,3.3702841726,-0.1571811794,2.4202755152,-0.0243853904,0.1362414376,0.4993897191,6.8420492123,-0.0261398792,2.095147449,9.5198494133,-0.2173364166,0.4230558688,50.2690886007,69.6824674899,0.0110902433,2.4612699707,0.2166828978,2.9527597567,3.8491354232,47.0885557029,82.4821585058,0.5315225771,0.6440036175,1.0385932884,1.0861509313,0.7101111358,0.7841113866,12.5713296769
6750,84.9994710586,0,2.3446422786,8.3866724225,0.1038036099,6.0420301439,0.0282415409,0.0658578527,1.1440795984,10.8482216116,0.0371518172,0.1577804594,7.8212588767,0.3147001796,0.2424805045,49.6832364888,68.7885398004,1.5125859334,1.5282554702,20.0389937152,0.2018878149,1.2544076728,27.9297690253,84.9994710586,0.4241466119,0.6281080179,0.4023076635,0.4720641336,0.4494540551,0.5512441885,8.2570817
6751,-22.735986308,0,1.0857332701,3.4662816555,-0.1807214868,2.3805483854,0.9146614612,-0.0487716579,-0.3717948262,-3.7804821573,-0.0087193959,0.7453821195,1.6845965992,-0.3978642261,0.3498719863,-24.5557650821,-27.8849942883,-0.8452327209,1.838844633,-11.0674883913,-0.3131960502,-0.1268695764,-12.3298479197,-22.735986308,0.116985568,0.2571221976,0.4156902234,0.1782717964,-0.2621243411,-0.3451434038,0.4512529511
6753,126.3923625497,0,6.9843310917,11.4297668933,0.3413056831,4.4454358016,0.0291452888,0.4060098115,3.463020257,17.5465131639,-0.0183271273,0.5693096069,4.8252709641,0.8390265512,0.525790169,76.8570336851,110.1294423428,3.6956485003,3.0412392098,33.3774494302,3.7562425316,1.0313777731,36.027693223,126.3923625497,1.0823742329,1.0865926026,0.8110803615,0.9005646393,1.194878281,1.1580218568,15.7258954938
6754,42.6980512263,0,1.1203235362,0.7162925229,-0.1831394016,-0.4040310133,0.0134660958,0.0558267439,0.5466956723,11.4214726513,-0.0168082833,1.19922241,5.121682285,-0.0743579926,0.3066464754,20.7223906169,36.8533226366,-0.53207614,-0.2039221994,12.4755108612,-0.7669131205,0.3140375127,9.5458690162,42.6980512263,-0.1547690527,-0.0773560755,0.0224253108,-0.0297887542,0.9237808959,1.0490367033,4.7094593683
6755,29.8045877311,0,1.6739213546,4.9469276712,0.2759117465,3.2730063166,-0.4169078444,0.2124707532,1.2538685218,-7.7329732722,-0.0740061116,0.3608355164,-5.0533497288,0.1362534412,0.2618960266,42.6185382953,29.9166176636,-2.0039805399,1.4350942196,7.691656282,0.6402532978,1.1902071987,36.2906092554,29.8045877311,-0.3188071345,-0.4651307388,0.2708543663,0.0055663711,-0.6280602551,-0.5342251042,-4.9689473595
6758,73.9372629784,0,2.4552761819,6.4342766772,0.0830761915,3.9790004953,0.2157405678,0.10976532,1.0118975231,16.1790002328,-0.0194525716,0.0017521733,-5.3904921401,0.2416686383,-0.2936345513,41.5137729353,72.8929508451,1.7321918977,2.7096399337,6.7372430659,1.6053199637,1.5087847618,31.439018008,73.9372629784,0.5959715041,0.803572648,0.8600903833,1.0933788947,1.2468327414,1.1430839926,15.200177677
6762,79.1227092208,0,1.3812284996,4.4197060635,-0.115155981,3.0384775639,0.0223246517,0.0828400783,0.6682895981,11.8235474598,-0.0547109988,0.5780801469,4.588101291,0.1687535484,0.8083972842,52.8367419233,70.1584669118,0.8267216133,0.7660820327,19.7575216118,1.3939104189,1.4096953133,30.8585882792,79.1227092208,0.4144682513,0.3540686147,0.268918284,0.3748829748,0.505322008,0.3706839162,5.4981775288
6763,150.0282602249,0,5.25617102,9.5195986244,0.1605854045,4.2634276044,1.0946065268,0.190890032,1.5334789832,13.1470036484,0.0129836422,0.0150259504,18.7992109664,0.9195559779,-0.1342521755,97.3849134161,121.7062664909,2.7749479368,0.6858913616,45.7399057556,1.1420351689,0.4425135966,47.7280245549,150.0282602249,0.8789992911,1.3506695396,0.4041468324,0.2819366525,0.7435804166,0.6022636932,11.1743494264
6764,46.1047861826,0,1.1689014706,4.0444797645,0.0927199255,2.8755782939,-0.1770904257,0.2021026647,0.761541161,9.8553894157,0.0482563955,0.3528946531,-0.4933623736,-0.0817477304,0.1772906316,28.1867013103,42.5529953442,0.1341379542,-0.7759931989,0.0962853116,2.2791355721,0.2116123681,25.6771424724,46.1047861826,0.276038238,0.4159345821,-0.1497355811,-0.1505888463,0.4123944883,0.6368351878,4.5109046182
